ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783963112164; 3963112166,Notlandung,1. Auflage,Halle (Saale),Mitteldeutscher Verlag,2019,302,"Böszörményi, Zoltán",,"Paetzke, Hans-Henning",,,Anthologie; Gemischte Anthologien; Erzählende Literatur,ger; hun,hun
9783453319455; 3453319451,Obelisk,Deutsche Erstausgabe,München,Wilhelm Heyne Verlag,2019,512,"Baxter, Stephen",,"Robert, Peter",,,Fiktionale Darstellung; Science Fiction,ger,eng
9783518804308; 3518804308,Sanfter Schrecken,1. Auflage,Berlin,Suhrkamp,2019,302,"Schmidt, Arno","Rauschenbach, Bernd","Schmidt, Arno","Ellin, Stanley; Schmidt, Arno","Queen, Ellery",Fiktionale Darstellung; Spannung,ger,eng
9783492314145; 3492314147,Schräge Typen,Ungekürzte Taschenbuchausgabe,München,Piper,2019,344,"Hanks, Tom",,"Löcher-Lawrence, Werner",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur: Anthologien,ger,eng
9783596905447; 3596905443,Schwierige Liebschaften,"Lizenzausgabe  des Carl Hanser-Verlags, München",Frankfurt am Main,FISCHER Taschenbuch,2019,858,"Calvino, Italo",,"Erné, Nino; Kroeber, Burkhart; Nostitz, Oswalt von; Riedt, Heinz; Kirchner, Julia Marianne; Moser, Helene; Rymarowicz, Caesar",,,Anthologie; Erzählende Literatur: Anthologien,ger,ita
9783423095440; 342309544X,See you later,,München,dtv,2019,166,,"Lindenberger, Raimund",,,,Anthologie; Zweisprachige Ausgaben: Deutsch / Englisch,eng; ger,eng
9783730608074; 373060807X,Sherlock Holmes - die besten Geschichten,,Köln,Anaconda Verlag,2019,416,"Doyle, Arthur Conan",,"Gleiner, Adolf; Herzog, H. O.; Jacobi, Margarete; Ottmann, Louis; Lautenbach, Rudolf",,,Fiktionale Darstellung; Spannung,ger,eng
9783596298990; 3596298997,Sherlock Holmes' Buch der Fälle,,Frankfurt am Main,FISCHER Taschenbuch,2019,317,"Doyle, Arthur Conan",,"Ahrens, Henning",,,Fiktionale Darstellung; Historische Kriminalromane,ger,eng
9783492059138; 3492059139,"So viele Hähne, so nah beim Haus",,München,Piper,2019,282,"Hart, Maarten 't",,"Seferens, Gregor",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,dut
9783426214626; 3426214628,Solange es leicht ist,Deutsche Erstausgabe,München,Knaur,2019,239,"Veen, Herman van",,"Woitkewitsch, Thomas",,,Anthologie; Erzählende Literatur: Anthologien; Romanhafte Biographien,ger,dut
9783981511642,Spirals of breath,,Kronberg im Taunus,Tranzlit,2019,99,"Kemp, Jan",,,,,Anthologie; Erzählende Literatur: Anthologien,eng; ger,eng
9783959813846; 3959813848,"Star Trek - 3 Captains, 3 Geschichten",,Ludwigsburg,Cross Cult ,2019,384,"Cox, Greg; Swallow, James; Miller, John Jackson",,"Picard, Susanne",,,"Fiktionale Darstellung; Science Fiction; Science Fiction, Fantasy",ger,eng
9783748585329; 3748585322,Subows ewiges Leben,2. Auflage,Berlin,Igor Heinrich Schestkow,2019,467,"Schestkow, Igor",,,,,Anthologie; Erzählende Literatur,ger,rus
9783518242278; 351824227X,Südliche Autobahn,Erste Auflage,Berlin,Suhrkamp,2019,289,"Cortázar, Julio",,"Wittkopf, Rudolf; Fries, Fritz Rudolf; Promies, Wolfgang",,,Fiktionale Darstellung; Erzählende Literatur,ger,spa
9783328600947; 3328600949,Tagtraum und Trunkenheit einer jungen Frau,1. Auflage,München,Penguin Verlag,2019,413,"Lispector, Clarice","Moser, Benjamin","Ruby, Luis",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,por
9783596702862; 3596702860,Telefongespräche,"Lizenzausgabe des Hanser-Verlags, München",Frankfurt am Main,FISCHER Taschenbuch,2019,234,"Bolaño, Roberto",,"Hansen, Christian",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783947185900; 3947185901,Till Eulenspiegel,1. Auflage,Münster,Spaß am Lesen Verlag,2019,72,"Hoefnagel, Marian",,"Zindler, Frederike",,,Fiktionale Darstellung; Erzählende Literatur,ger,dut
9783764532383; 3764532386,T.I.M.E Stories - Jagd durch die Zeit,1. Auflage,München,Penhaligon,2019,317,"Lambert, Christophe",,"Gerwig, Karen",,,Fiktionale Darstellung; Fantasy,ger,fre
9783492314527; 349231452X,Tod am Fjord,Ungekürzte Taschenbuchausgabe,München,Piper,2019,350,,"Wolandt, Holger","Haefs, Gabriele; Hartmann, Kerstin; Hildebrandt, Christel; Krummacher, Annika; Rüegger, Charlotta; Wolandt, Holger",,,"Anthologie; Anthologie; Erzählende Literatur: Anthologien; Krimis, Thriller, Spionage",ger,nor
9783730607961; 3730607960,Tolldreiste Geschichten,,Köln,Anaconda,2019,845,"Balzac, Honoré de",,"Rüttenauer, Benno",,"Doré, Gustave",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9783608981476; 3608981470,Überfallen,1. Auflage,Stuttgart,Klett-Cotta,2019,299,"Hearne, Kevin",,"Mader, Friedrich",,,Anthologie; Fantasy,ger,eng
9783964280145; 3964280143,Unheimliche Geschichten,1. Auflage,Berlin,Verlagshaus Jacoby & Stuart GmbH,2019,179,"Poe, Edgar Allan",,,,"Lacombe, Benjamin",,ger,eng
9783451384622; 3451384620,Warum der Vogel singt,,Freiburg,Herder,2019,142,"De Mello, Anthony",,"Schottelius, Ursula",,,Anthologie; Geschenkbücher,ger,eng
9783927648678; 3927648671,Was? Leslie Cheung ist tot?,,Stuttgart,Edition Delta,2019,205,"Gim, Gyeong ug","Burghardt, Juana","Gim, Hyeog sug; Selzer, Manfred",,,Anthologie; Erzählende Literatur,ger,kor
9783311134305; 3311134303,Weihnachten in Paris,1. Auflage,Zürich,Kampa,2019,153,"Simenon, Georges",,"Becker, Julia; Edl, Elisabeth; Matz, Wolfgang",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,fre
9783785726587; 3785726589,Weihnachtszauber im Cottage,1. Auflage,Köln,Ehrenwirth,2019,365,"Fforde, Katie",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783451384615; 3451384612,Wer bringt das Pferd zum Fliegen?,,Freiburg,Herder,2019,208,"De Mello, Anthony",,"Schottelius, Ursula",,,Anthologie; Geschenkbücher,ger,eng
9783927648685; 392764868X,"Wer glücklich ist, schaut nicht auf die Uhr",,Stuttgart,Edition Delta,2019,225,"Eun, Hui gyeong","Burghardt, Juana","Gim, Hyeog sug; Selzer, Manfred",,,Anthologie; Erzählende Literatur,ger,kor
9783868205220,Werke in drei Bänden,,Hamburg,Nikol Verlag,2019,756,"Wilde, Oscar",,"Zoozmann, Richard",,,,ger,eng
9783257244588; 3257244584,Wie man es vermasselt,1. Auflage,Zürich,Diogenes,2019,333,"Watsky, George",,"Merling, Jenny",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783499271861; 3499271869,"Wie spät ist es jetzt dort, wo du bist?",,Reinbek bei Hamburg,Rowohlt Taschenbuch Verlag,2019,250,"McCann, Colum",,"Gunsteren, Dirk van",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783492502788; 3492502784,"Wildes Feuer, scharfe Krallen",,München,Piper,2019,544,"Laurenston, Shelly",,"Gerwig, Karen; Hummel, Doris; Link, Michaela",,,"Fiktionale Darstellung; Fantasy; Science Fiction, Fantasy",ger,eng
9783518469699; 351846969X,Wo die Schakale heulen,Erste Auflage,Berlin,Suhrkamp,2019,316,"ʿOz, Amos",,"Pressler, Mirjam",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,heb
9783869151908; 3869151900,Worum es wirklich geht,"Lizenzausgabe der Verlage Hoffmann und Campe, Hamburg und Klett Cotta, Stuttgart, 1. Auflage",Berlin,Ebersbach & Simon,2019,191,"Lessing, Doris",,"Christ, Barbara; Dormagen, Adelheid; Grube, Anette",,"Simone, Frieling",Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783442718450; 3442718457,Zehnter Dezember,"1. Auflage, Taschenbuch-Sonderausgabe",München,btb,2019,345,"Saunders, George",,"Heibert, Frank",,,Anthologie; Erzählende Literatur,ger,eng
9783847906551; 3847906550,Zerbrechliche Dinge,1. Auflage,Köln,Eichborn,2019,411,"Gaiman, Neil",,"Leò, Ruggero; Riffel, Hannes; Riffel, Sara; Schmidt, Dietmar",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783596701995; 3596701996,Ab morgen wird alles anders,,Frankfurt am Main,Fischer Taschenbuch,2018,297,"Gavalda, Anna",,"Kronenberger, Ina",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783518468579; 351846857X,Alle meine Freunde haben wen umgebracht,"Erste Auflage, deutsche Erstausgabe",Berlin,Suhrkamp,2018,212,"Dawkins, Curtis",,"Meyer, Hannes",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783946839019; 3946839010,"Alles, was ich über Zahlen weiss",,Stuttgart,Akademie Schloss Solitude,2018,135,"Wigfall, Clare",,"Frühauf, David",,,Anthologie; Erzählende Literatur,ger,eng
9783552058866; 3552058869,Als die Welt ganz war,1. Auflage,Wien,Paul Zsolnay Verlag,2018,332,"Vosganian, Varujan",,"Wichner, Ernest",,,Fiktionale Darstellung; Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,rum
9783942527064,Aus heiterem Himmel,,Potsdam,edition tethys,2018,74,"Aḫlāqī, Taqī",,"Baghestani, Susanne",,,Fiktionale Darstellung; Erzählende Literatur,ger; per,per
9783492550024; 3492550029,Beute und andere Erzählungen,,München,Piper,2018,253,"Gordimer, Nadine",,"Schaden, Barbara",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783956316654; 3956316657,Beziehungen,1. Auflage,Aachen,Shaker Media,2018,264,"Hendus, Galina",,"Dyck, Larissa; Aristanov, Nelly",,,Fiktionale Darstellung; Erzählende Literatur,ger,rus
9783942374934; 3942374935,Bittere Bonbons,"1. Auflage, Originalausgabe",Gräfelfing,edition fünf,2018,256,,"Gratzfeld, Rachel",,,,Anthologie; Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,geo
9783944751177; 3944751175,Bruchstücke,Erste Auflage,Löhne,Cass,2018,156,"Aoyama, Nanae",,"Busson, Katja; Lommatzsch, Frieder",,,Fiktionale Darstellung; Erzählende Literatur,ger,jpn
9783596299928; 3596299926,Bumerang,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2018,604,"Ḳeret, Etgar",,"Linner, Barbara",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,heb
9783492312103,Charisma,ungekürzte Taschenbuchausgabe,München,Piper,2018,367,"Salter, James",,"Howeg, Beatrice; Friedrich, Malte; Hansen, Nikolaus",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783955561505; 395556150X,D9E - der loganische Krieg,,Nittendorf,Wurdack Verlag,2018,279,"Bicker, Veronika; Cernohuby, Stefan; Reß, Alessandra",,,,,,ger,eng
9783717524229; 3717524224,Das babylonische Wörterbuch,,München,Manesse Verlag,2018,245,Machado de Assis,,"Gareis, Marianne; Strasser, Melanie",,,Anthologie; Erzählende Literatur,ger,por
9783943562637; 3943562638,Das Buch der entbehrlichen Gedanken,"1. Auflage, deutsche Erstausgabe",Berlin,binooki,2018,168,"Demir, Ömür İklim",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,tur
9783596521692; 3596521696,Das Gegenteil von Einsamkeit,,Frankfurt am Main,FISCHER Taschenbuch,2018,315,"Keegan, Marina",,"Jakobeit, Brigitte",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783455004694; 3455004695,Das Geheimnis des Weihnachtspuddings,1. Auflage,Hamburg,Atlantik Verlag,2018,173,"Christie, Agatha","Kampa, Daniel",,,,"Anthologie; Krimis, Thriller, Spionage",ger,eng
9783498016753; 349801675X,Das große Experiment,1. Auflage,Reinbek,Rowohlt ,2018,331,"Eugenides, Jeffrey",,"Hens, Gregor",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783741300936,Das letzte Rätsel,Vollständige ePub-to-Print-Ausgabe,Köln,beThrilled,2018,364,"Costello, Matthew; Richards, Neil",,,"Costello, Matthew; Costello, Matthew; Costello, Matthew",,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783426282137; 3426282135,Das Mädchen mit dem Fächer,Deutsche Erstausgabe,München,Droemer,2018,351,,"Block, Lawrence","Czwikla, Frauke",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783426277270; 3426277271,"Das Mädchen, das Perlen lächelte",Deutsche Erstausgabe,München,Droemer,2018,315,"Wamariya, Clemantine; Weil, Elizabeth",,"Strerath-Bolz, Ulrike",,,Erlebnisbericht; Romanhafte Biographien,ger,eng
9783426292907; 3426292904,Das magische Café,Deutsche Erstausgabe,München,O.W. Barth,2018,239,"Kawaguchi, Toshikazu",,"Thiele, Sabine",,,Fiktionale Darstellung; Erzählende Literatur,ger,jpn
9783943208467; 394320846X,Das Parfum von Ägypten und andere seltsame Geschichten,,München,Verlag Heliakon,2018,204,"Leadbeater, Charles W.",,"Syring, Osmar Henry",,,Anthologie; Fantasy,ger,eng
9783825151706; 3825151700,Das Puppenhaus,,Stuttgart,Urachhaus,2018,185,"Jansson, Tove",,"Kicherer, Birgitta",,"Rothfos & Gabler, Rothfos &.",Anthologie; Erzählende Literatur,ger,swe
9783498074029; 3498074024,Das rote Notizbuch,"Neuausgabe, 1. Auflage",Reinbek bei Hamburg,Rowohlt,2018,105,"Auster, Paul",,"Schmitz, Werner",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783938375938; 3938375930,Das Samtkleid,,Wuppertal,Arco,2018,247,"J̌avaxišvili, Mixeil","Lichtenfeld, Kristiane","Lichtenfeld, Kristiane",,,Fiktionale Darstellung; Erzählende Literatur,ger,geo
9783406725272; 3406725279,Denn sie sterben jung,,München,C.H. Beck,2018,205,"Ruiz-Camacho, Antonio",,"Maass, Johann Christoph",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783462401981; 346240198X,Der achte Tag der Woche,Unveränderter Reprint einer älteren Ausgabe,Köln,Kiepenheuer & Witsch,2018,228,"Hłasko, Marek",,"Cerny, Vera; Goerke, Hans",,,Fiktionale Darstellung; Erzählende Literatur,ger,pol
9783763269907,"Der Jude, der am Sabbat nicht betet",1. Auflage,Frankfurt am Main,Büchergilde Gutenberg,2018,314,"Samokovlija, Isak",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,hrv; srp
9783947853007; 3947853009,Der Sternenwald,1. Auflage,Kaltental,Wind Child Publishing ,2018,24,"Jacobsen, Ole",,,,,Fiktionale Darstellung; Geschenkbücher,ger,swe
9783965450028; 3965450026,Der Wanderer,"1. Auflage, illustrierte Ausgabe",Weimar,aionas Verlag,2018,71,"Ǧibrān, Ǧibrān Ḫalīl",,"Varell, Alexander",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783730606087; 3730606085,Die besten Geschichten,,Köln,Anaconda,2018,319,"Dostoevskij, Fëdor Michajlovič",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783730606643; 3730606646,Die besten Geschichten,,Köln,Anaconda,2018,317,"Turgenev, Ivan Sergeevič",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783835331945; 3835331949,Die Entführung aus dem Serail,1. Auflage,Göttingen,Wallstein Verlag,2018,219,,"Stănescu, Bogdan-Alexandru; Aescht, Georg; Wichner, Ernest",,,,Anthologie; Erzählende Literatur: Anthologien,ger,rum
9783940524744; 3940524743,Die Erfindung des Ostens,,Berlin,Edition.fotoTAPETA,2018,140,"Tavelije, Irma",,"Guruli, Iunona",,,Anthologie; Erzählende Literatur: Anthologien,ger,geo
9783596188024,"Die Frau, die nicht lieben wollte und andere wahre Geschichten über das Unbewusste",,Frankfurt am Main,FISCHER Taschenbuch,2018,235,"Grosz, Stephen",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783442713547; 3442713544,Die ganze Geschichte und andere Geschichten,"1. Auflage, genehmigte Taschenbuchauflage",München,btb,2018,204,"Smith, Ali",,"Morawetz, Silvia",,,Anthologie; Erzählende Literatur,ger,eng
9783896676412; 3896676415,Die Geflüchteten,1. Auflage,München,Blessing,2018,222,"Nguyen, Viet Thanh",,"Müller, Wolfgang",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783498073992; 3498073990,Die Grosszügigkeit der Meerjungfrau,1. Auflage,Reinbek bei Hamburg,Rowohlt,2018,221,"Johnson, Denis",,"Abarbanell, Bettina",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783763269884,Die Leute von Privilege Hill,,Frankfurt am Main,Büchergilde Gutenberg,2018,347,"Gardam, Jane",,,,,Anthologie; Erzählende Literatur; Erzählende Literatur: Anthologien,ger,eng
9783499291630; 3499291630,Die Liebe schreibt die schönsten Geschichten,Deutsche Erstausgabe,Reinbek bei Hamburg,Rowohlt Taschenbuch Verlag,2018,329,"Platt, Jo",,"Naumann, Katharina",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783596191567; 3596191564,Die Liebenden von Allerheiligen,Lizenzausgabe,Frankfurt am Main,FISCHER Taschenbuch,2018,258,"Vásquez, Juan Gabriel",,"Lange, Susanne",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur,ger,spa
9783103973846; 3103973845,Die Rache der Vergebung,1. Auflage,Frankfurt am Main,S. Fischer,2018,316,"Schmitt, Éric-Emmanuel",,"Frucht, Marlene",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783518469927; 3518469924,Die so gefürchtete Hölle,Erste Auflage,Berlin,Suhrkamp,2018,174,"Onetti, Juan Carlos","Becker, Svenja; Dormagen, Jürgen","Muster, Wilhelm; Poppenberg, Gerhard",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783492311748,Die steinerne Matratze,Ungekürzte Taschenbuchausgabe,München,Piper,2018,303,"Atwood, Margaret",,"Baark, Monika",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783940435248; 3940435244,Die verzauberte Schaufensterpuppe,"Erste Auflage, ungekürzte Ausgabe",Trier,Litradukt,2018,138,"Phelps, Anthony",,"Schmutte, Ingeborg",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783458363217; 3458363211,Die Vögel,"Originalausgabe, Neuübersetzung",Berlin,Insel Verlag,2018,144,"Du Maurier, Daphne",,"Dormagen, Christel; Heinrich, Brigitte","Du Maurier, Daphne; Du Maurier, Daphne",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783847740346; 3847740342,Dies ist keine Erzählung,1. Auflage,Berlin,AB - Die Andere Bibliothek,2018,237,"Diderot, Denis",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9783763269792,Drei Geschichten,Lizenzausgabe,Frankfurt am Main,Büchergilde Gutenberg,2018,315,"Flaubert, Gustave",,"Edl, Elisabeth",,,Anthologie; Erzählende Literatur: Anthologien,ger,fre
9783956193361; 3956193369,Drei Mann und ein Hai und andere Erzählungen,,Stuttgart,Reader's Digest,2018,303,"Hašek, Jaroslav",,"Just, Gustav",,,Anthologie; Erzählende Literatur,ger,cze
9783940435279; 3940435279,Dreizehn Voodoo-Erzählungen,"Erste Auflage, ungekürzte Ausgabe",Trier,litradukt,2018,140,"Victor, Gary",,"Schmutte, Ingeborg; Wüllenkemper, Cornelius",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783958295322; 9783958295339; 3958295320,Dubliner Geschichten,1. Auflage,Göttingen,Steidl,2018,592,"Brennan, Maeve",,"Oeser, Hans-Christian",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783981778939; 3981778936,Ein Becher Blut,"Deutsche Erstausgabe, 1. Auflage",Berlin,Edition Monhardt,2018,248,"Leschawa, Surab",,"Muskhelishvili, Tamar",,"Andronikashvili, Zaal",Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,geo
9783868068801; 9783868068818; 3868068805,Ein brasilianisches Juwel,,Willebadessen,Zwiebelzwerg Verlag,2018,123,"Freudenthal, Hans",,,,"Laufenburg, Heike",Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,por
9783958295216; 3958295215,Ein Spiegelbild im Wasser,Erste Auflage,Göttingen,Steidl GmbH & Co. OHG,2018,461,Halldór Laxness,,"Seelow, Hubert",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ice
9783328102762; 3328102760,Eine letzte Liebschaft,1. Auflage,München,Penguin Verlag,2018,192,"Yates, Richard",,"Gunkel, Thomas",,,Anthologie; Erzählende Literatur,ger,eng
9783596321988; 3596321980,Eine Liebe,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2018,106,"Presciuttini, Paola",,"Gabler, Irmengard",,,Erzählende Literatur,ger,ita
9783963180262; 3963180269,Eine Studie in Scharlachrot,1. Auflage,Leipzig,Haffmans Verlag bei Zweitausendeins,2018,206,"Doyle, Arthur Conan",,,,,"Fiktionale Darstellung; Historische Kriminalromane; Krimis, Thriller, Spionage",ger,eng
9783833236303; 3833236302,Eine unheilvolle Allianz,1. Auflage,Stuttgart,Panini Verlags GmbH,2018,761,"Williams, Sean; Kemp, Paul S.",,"Dinter, Jan","Williams, Sean; Williams, Sean",,Fiktionale Darstellung; Science Fiction,ger,eng
9783944543550; 3944543556,"Eine Zusammenfassung von allem, was war",1. Auflage,Berlin,mikrotext,2018,167,"Abbas, Rasha",,"Hetzl, Sandra",,,Fiktionale Darstellung; Erzählende Literatur; Historische Romane und Erzählungen; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ara
9783596906703; 3596906709,Electric dreams,Originalausgabe,Frankfurt am Main,FISCHER Taschenbuch,2018,238,"Dick, Philip K.",,"Mohr, Thomas; Wohl, Bela; Timmermann, Klaus; Wasel, Ulrike",,,"Anthologie; Science Fiction, Fantasy",ger,eng
9783945713600; 3945713609,Elf künftige Zeiten,1. Auflage,Zossen,Edition SOLAR-X,2018,194,"Suchowolski, Carlos",,"Oberacker-Pilick, Pia",,,Fiktionale Darstellung; Fantastische Literatur,ger,spa
9783423146166; 3423146168,England und andere Stories,,München,dtv,2018,302,"Swift, Graham",,"Höbel, Susanne",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783257300567; 3257300565,Erinnerungen aus der Sackgasse,1. Auflage,Zürich,Diogenes,2018,278,"Yoshimoto, Banana",,"Ortmanns, Annelie",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,jpn
9783890607474; 3890607470,Erlas Elfen,2. Auflage,Saarbrücken,Neue Erde,2018,123,Erla Stefánsdóttir,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,ice
9783957070630; 3957070635,Erzählungen aus dem Mesnewi,Erstauflage,Köln,Erol Medien GmbH,2018,388,Ǧalāl-ad-Dīn Rūmī,"Fidan, Ahmet Kasım",,,,Fiktionale Darstellung; Erzählende Literatur,ger,per
9788378662563; 837866256X,Erzählungen aus dem toten Städtchen,,Kraków,Verlag Austeria,2018,277,"Segal, Kalman",,"Jankowska, Agnieszka",,"Ruta, Magdalena, 1964-",Fiktionale Darstellung; Erzählende Literatur,ger,pol
9783954903238,Erzählungen aus Georgien,,Wiesbaden,Reichert Verlag,2018,233,"Čavčavaje, Ilia","Tandaschwili, Manana","Lichtenfeld, Kristiane",,,Anthologie; Erzählende Literatur: Anthologien,ger,geo
9783962020149; 3962020144,Flüchtlingscafé,1. Auflage,Bremen,Sujet Verlag,2018,187,"Kišāwarz, Nāhīd",,"Matzke, Monika",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,per
9783935597913; 3935597916,Gärtnern im Kriegsgebiet und andere Erzählungen,1. Auflage,Berlin,Dağyeli,2018,127,"P̕xakaje, T̕amri",,"Guruli, Iunona",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,geo
9783945867167; 3945867169,Gebirgspass,Erste Auflage,Berlin,ciconia ciconia,2018,199,"Pepperštejn, Pavel Viktorovič",,"Rajer, Maria",,"Razumov, Ivan; Velminski, Wladimir",Fiktionale Darstellung; Erzählende Literatur,ger,rus
9783442486618; 3442486610,"Geheime Geschichten für Frauen, die Saris tragen","1. Auflage, deutsche Erstveröffentlichung",München,Goldmann,2018,478,"Jaswal, Balli Kaur",,"Retterbush, Stefanie",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783965450035; 3965450034,Gesammelte Gleichnisse und Geschichten,"1. Auflage, illustrierte Ausgabe",Weimar,aionas Verlag,2018,167,"Ǧibrān, Ǧibrān Ḫalīl",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783492550253; 3492550258,Geschichten ohne Liebe,,München,Piper,2018,113,"Cela, Camilo José",,"Specht, Rainer",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783455406221; 345540622X,Geschichten von anderswo,,Hamburg,Hoffmann und Campe,2018,285,"Shakespeare, Nicholas",,"Deggerich, Georg",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9781977070852,"Geschichten, die Mut machen",,Wolfsburg,Metagraφo,2018,233,"Fischer, Dietrich",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783763270255,Good home,Lizenzausgabe,Frankfurt am Main,Büchergilde Gutenberg,2018,428,"Boyle, T. Coraghessan",,"Grube, Anette; Gunsteren, Dirk van",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783446258082; 3446258086,Good home,1. Auflage,München,Carl Hanser Verlag,2018,428,"Boyle, T. Coraghessan",,"Grube, Anette; Gunsteren, Dirk$cvan",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783446261051; 3446261052,Good Night Stories for Rebel Girls - Ausmalbuch,2. Auflage,München,"Hanser, Carl",2018,24,"Favilli, Elena; Cavallo, Francesca",,,,,Geschenkbücher,ger,eng
9783462402001; 3462402005,Happy days?,Unveränderter Reprint einer älteren Ausgabe,Köln,Kiepenheuer & Witsch,2018,255,"Howland, Chris",,"Fritz, Franca; Koop, Heinrich",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783688112364; 3688112369,Heiß und hemmungslos,1. Auflage,Reinbek,ROWOHLT Repertoire,2018,288,,,,"Mason, Kit; Thiesmeyer, Ulrike",,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783962000981; 3962000984,Hier habe ich gelebt,1. Auflage,Kirchheim,Verlagshaus Schlosser,2018,308,"Popov, Gennadij",,"Opfermann, Josef Meinolf",,,Anthologie; Erzählende Literatur,ger,rus
